,Corticotrophs,Gonadotrophs,Lactotrophs,Melanotrophs,Somatotrophs,Stem_cells,Thyrotrophs
Poldip2,1.3707399089452714,1.4045241719227417,1.4573432997978142,1.407863170947117,1.4313642527814538,1.4388605638368277,1.3881472884592443
Poldip3,1.6537313150140172,1.602414367009065,1.631096047236948,1.6418987437194945,1.6373509512736732,1.743911371985502,1.5999863576804485
Pole,0.4346894893670468,0.36280156874429403,0.4778820488811395,0.5304961195743616,0.5220626132938755,0.6278914683135597,0.3227014875036549
Pole2,0.1924736907924484,0.3050878681085323,0.3471434824567458,0.3354944304633559,0.3262189693122193,0.3917905912977618,0.2642838382627566
Pole3,1.1542971486893,0.9620669626784151,1.294911833962168,0.996204114004673,1.2191495183623096,1.3005050605963309,1.1749600457162024
Pole4,1.161733462666344,1.1855314385679339,1.1115058334793586,1.1508270916317194,1.1192099176069354,1.4984606609683158,1.072391463309375
Polg,1.3221032391573573,1.2693994251767509,1.3089171183771575,1.3863487660987162,1.3713980675190862,1.2977705554565047,1.249444735838054
Polg2,0.9518378629910312,1.0339387076080822,0.9925358288831799,1.161667372806482,0.9368688621048409,1.0938158744250854,0.9850391924053019
Polh,1.020866671464249,1.086564166831915,1.1096458585921856,1.1581052807142413,1.201462486389925,1.0111750263062467,1.0094681688756086
Poli,1.2117788610235793,1.1272684968915985,1.1684491927498561,1.1169528168998324,1.2985191517707693,1.0010280479695783,1.1044790400264954
Polk,1.572505497534148,1.4755472450299503,1.5665192785580646,1.443824528902702,1.6552526373603031,1.4185179472267802,1.6321503729692433
Poll,0.8258065676463772,0.7595550153080405,0.8622365791281138,0.8407633266157204,0.8740646697580384,0.7820205074993631,0.9013438357227703
Polm,0.7712315553288976,1.1146539180216946,1.09902775876081,1.0155877337810149,1.0404816300458593,0.9043985132818855,1.0479343084405248
Poln,0.41424751234512475,0.46611870884062495,0.4959895965062403,0.5194603336085454,0.5403755642351893,0.5665078651385425,0.3734166208664278
Polq,0.842222744824378,0.5407294440934055,0.7704223227219859,0.7353225005958051,0.7308126907368013,0.6534842085270516,0.6931688344954943
Polr1a,1.402771634299681,1.5245618537719763,1.3371545882271685,1.452172179982885,1.4131667957727518,1.5011421640522813,1.44354605492273
Polr1b,1.004936974737797,1.1630097937833077,1.1290992698271325,1.1043262350639416,1.1573622093439941,1.1247481552960412,1.1251537666595373
Polr1c,1.4263501665246179,1.3630897394197805,1.4535684205441763,1.3997750501889532,1.4681874595780926,1.4153544806766305,1.4367786114379832
Polr1d,1.7971655754204925,1.6983633566091951,1.841844313470953,1.670844239804913,1.7479330732639227,1.9129932947785022,1.775924465499803
Polr1e,0.7084148731641646,0.821746538435393,0.744046992692355,0.8557981455171908,0.6863345009650812,0.7796109701108321,0.8186422500618094
Polr1f,1.3337626979657875,1.285730184997867,1.3803223472490898,1.3062019807611507,1.266882970310739,1.4368075785975796,1.3829950878629336
Polr1g,1.2185238223140322,1.13238969358644,1.3067629726652155,1.236943999238428,1.2818165501198264,1.1984615682369868,1.294538264653922
Polr1h,1.3849639402131657,1.2012045246415188,1.451964095871663,1.279058221798095,1.4320176626150274,1.584365621097061,1.3790506467829236
Polr1has,1.0486227637458179,0.8767937965394204,1.0159817249173428,1.0706329301998283,1.017561900715341,1.0263843108038309,0.9749297608496112
Polr2a,2.0036958173405353,2.0161981908912274,2.1033946725326524,2.07797014153431,2.128233096858634,1.9505241570540823,1.958096113380754
Polr2b,1.5640266637775626,1.5755870476878095,1.5931756625669042,1.558987517409307,1.6007247307936519,1.5568961618595942,1.5830659232816362
Polr2c,1.4863822173899575,1.3446401694535255,1.4783702352759425,1.4130856599588666,1.4322180375589781,1.695949494339973,1.4474016850561215
Polr2d,1.0855395360796245,0.9299636892874534,1.101188284199019,1.0213245518047436,1.0179773804981134,1.2977047199592056,1.073334312654769
Polr2e,1.5091645186458096,1.33311467206121,1.5705436810341318,1.412112935716096,1.5026723062111593,1.748701893606031,1.42389844771377
Polr2f,1.6328381232759566,1.4095787240574538,1.6630122597684123,1.4251650710796717,1.6761412235406894,2.0417211279220346,1.5759948217948696
Polr2g,1.6279723483866222,1.5067962889306377,1.623234605002871,1.512195009014304,1.6041791154684568,1.5919398496364874,1.6296737748083636
Polr2h,1.322463180569708,1.297251776356298,1.3926696761632684,1.2650141605099787,1.3206758883133263,1.5273793236842337,1.3795953247360937
Polr2i,1.4883271271453355,1.2732389110788382,1.4518429911363075,1.3737164905387231,1.3878187110663356,1.6113660977080473,1.3658439803539706
Polr2j,1.5722068589715767,1.381725977742648,1.5987085596171604,1.3937448112272313,1.5110542915480327,1.6781344198880848,1.5122683361354416
Polr2k,1.6245380414809427,1.451023404751466,1.5372161964954008,1.4642509623363906,1.4954128322649762,1.6922908708882596,1.5370363381501089
Polr2l,0.9232906744864823,0.8500492146789039,0.9699917955114803,0.862948378625489,0.8111542709721888,1.070108559159253,1.035787747351897
Polr2m,1.5895639798723962,1.5944521407068821,1.617681108269835,1.607803098753179,1.6360580006333438,1.811530744589102,1.6117243521867568
Polr3a,1.3841329088401328,1.421835918224632,1.376932567269023,1.4536753550407226,1.425884527119518,1.3634548421375934,1.2988788588936746
Polr3b,1.4627314312523028,1.6237662206256172,1.6229117425988728,1.5503498692949418,1.7005367033315795,1.6200552536161807,1.6013514798474038
Polr3c,1.279485173442851,1.380180488117114,1.3575476880066175,1.3402409587850075,1.3282574804638687,1.3029833964448787,1.3328243002152127
Polr3d,1.4797535735078895,1.4889712257501666,1.6856963086787609,1.5854150562743683,1.78276313580781,1.5782743338985767,1.6560037607705567
Polr3e,1.4438804753010324,1.4384561917750691,1.4397073018660578,1.5012991215788996,1.3923346062818984,1.3455567494557736,1.413023376661723
Polr3f,1.3192149917100853,1.326815814050007,1.3451213123864683,1.329142425517627,1.347218851264208,1.3441343019958614,1.2919670004014312
Polr3g,0.8130691387390526,1.3075176758348361,1.0334163376997505,0.9834300904401355,1.1299532373695915,1.0755265165558283,1.0190806030589803
Polr3gl,1.6832958164182352,1.6577419352699962,1.8031232085874456,1.734949810215114,1.7198326683070573,1.4173392832965397,1.6019911713691921
Polr3h,1.4293146203151197,1.3418176433633533,1.4713816280579757,1.4733762344997308,1.3881110253924054,1.5231716487125821,1.4252357032654053
Polr3k,1.4080468608160068,1.343834325444108,1.4673192364945569,1.421646527955012,1.4405187658548666,1.4041181450264357,1.4049396576902657
Polrmt,0.9152705578831495,1.044448129726729,0.9835020592582852,1.0088715746806054,0.9689226500466139,0.93802530681305,0.9279627634104504
Pom121,1.4174418217818339,1.4081663893773695,1.408480474981234,1.4005614246815954,1.4541093078795106,1.4669323529949285,1.350915933916571
Pom121l12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pom121l2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomc,4.172249202844426,1.2213714045377075,1.1734947151033368,4.63762182880329,1.6838041490577733,1.5777568881725272,0.812567747235333
Pomgnt1,1.6363144718114582,1.6550612052829057,1.5774613912863338,1.6302101691520787,1.5873282361404886,1.4608070184779087,1.539332944081259
Pomgnt2,1.4200441821000134,1.2766335469384587,1.3602248575694804,1.5090026996789259,1.3435262938694992,1.306656958663563,1.3562095951562227
Pomk,0.7608001452711293,0.9174339567702964,0.8963970788496669,0.8255270528386291,0.8210996178569137,1.0091426879242418,0.8284284129572526
Pomp,1.8882102566454124,1.6465433619015988,1.8416476338011052,1.598125968830199,1.7988908540408344,2.056916609445291,1.7473206022335983
Pomt1,1.0126740086642385,1.1904541938838764,0.9835564397286946,1.0788628383355259,0.9441849824929865,1.0147859921965474,1.0091181823274362
Pomt2,1.3285135994902504,1.3365395945532925,1.302618492327287,1.343288386193362,1.364955070486944,1.1328280576313445,1.2246846799393565
Pon1,0.40928739484128585,0.0,0.15942097868842336,0.0,0.13182702133380853,0.5083122304862105,0.0
Pon2,1.240935960086983,0.7793024381173255,1.3617064077483376,0.5365414977579003,0.8870320316668102,1.664754858521397,1.4516041486386682
Pon3,1.766326151292068,1.0855777506708573,1.4579126117742476,0.5534775157626383,0.678920754563121,1.2981398794637828,1.058844835595893
Pop1,0.9818668973765096,1.1384964995800702,1.1238143478896858,1.1862183544165483,1.1563589224185096,1.016743861785984,1.0875646593434185
Pop4,1.1281901685692384,1.0284182240001556,1.08284954859421,1.0530203101434932,1.0467924267471018,1.228986429851047,1.019208190631975
Pop5,1.589691926733901,1.4337450870368245,1.589129911721473,1.5536155053768037,1.5195785185569939,1.5145561919971913,1.5499044227172503
Pop7,1.1917168041865336,0.9678570045531183,1.1743426242307622,1.0788489833433401,1.134933097998421,1.209191233932863,1.11806994003307
Popdc1,0.10187414942131492,0.0,0.6232197528019592,0.10030201966621718,0.21971291042594143,0.14173448594062799,0.0
Popdc2,0.10083003579722742,0.215196731435135,0.2636218158634203,0.202873378236236,0.22191994005936969,0.1623818140098921,0.0
Popdc3,0.043157433834462064,0.08070373527052548,0.1755348031672676,0.10030201966621718,0.20591432652908864,0.1008229986276834,0.0
Por,2.0690722279819633,1.5883872566083235,1.6558790065907742,1.801155444203664,1.831972295322509,2.361626013827034,1.825532523852058
Porcn,1.0456443333398737,0.9814396628631947,0.9870352842620532,0.9885943687499369,0.9085859233620681,0.9739801278330156,0.855517679118443
Postn,0.0,0.0,0.04823208136907565,0.0,0.0,0.0,0.0
Pot1a,1.4453944860621057,1.4666107050954242,1.5254023794183413,1.5498118140443704,1.4928300716333147,1.4267152094202027,1.5322436475014514
Pot1b,1.137598152452177,1.2325221054530884,1.1873880078387486,1.1985765641342239,1.1580128118951596,1.361089762462541,1.1109103109803775
Potefam1,1.0028568012221721,1.0472552201795111,0.9545814678479314,1.0862404616096215,0.9493364631417192,0.8955147984454377,0.9189502425736618
Potefam2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Potefam3a,0.0,0.07783861773703696,0.09697926224826645,0.2183774126354035,0.10314522026782214,0.176302384656985,0.0
Potefam3b,0.0,0.1840705044818171,0.1372728233883333,0.26687368345853557,0.20189491601681253,0.2467996586576579,0.0
Potefam3c,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Potefam3d,0.0,0.0,0.05119099561069343,0.0,0.04931820422939107,0.0,0.0
Potefam3e,0.0,0.0,0.0,0.0,0.04378098359410912,0.0,0.0
Potefam3f,0.0,0.0,0.01894822351431416,0.0,0.05122539200359955,0.0,0.0
Potegl,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pou1f1,1.2719631324732923,1.3124167414288004,2.7347395674010357,1.2780117863337819,2.593363623829852,1.2858692836861265,2.6192625507071803
Pou2af1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pou2af2,0.0,0.0,0.0,0.0,0.017858191473960217,0.0,0.0
Pou2af3,0.0,0.2088893596919792,0.0,0.0,0.0,0.5723355996428388,0.0
Pou2f1,2.055987995690305,2.011510016713389,1.9500814116991891,2.066115203380534,2.036178547425092,1.9330461520482265,2.0047289113507167
Pou2f2,0.9120208345856405,0.8772484933709623,0.9604071976247137,1.5120252833664574,0.7503388586849868,0.6011043285785269,0.7360797772992476
Pou2f3,0.1974955700525938,0.15176970350386615,0.24318642639692362,0.20594984046889397,0.24508812327948945,0.23260677284006495,0.07308953951517407
Pou3f1,0.0,0.0,0.0829668747188528,0.0,0.12042212738380911,0.2741007326675381,0.0
Pou3f2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pou3f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pou3f4,0.2289684543945302,0.0,0.0,0.34488983419060243,0.035873796116700024,0.0,0.0
Pou4f1,0.0,0.0,0.15508095762779514,0.0,0.15008909305797863,0.0,0.0
Pou4f2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pou4f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pou5f1,0.0,0.20473974690693209,0.18848758845271113,0.1932796423698037,0.2668705287036027,0.10446520787631716,0.0
Pou5f2,0.5455054149421448,0.5716423227503289,0.5946311867873194,0.6166881565732489,0.5800988884273458,0.6046916454914715,0.5375722406623009
Pou6f1,1.581887326258928,1.4852030300610386,1.7623725860514627,1.671709341751666,1.7426495180690642,1.5183092186457965,1.6171481675642192
Pou6f2,0.9828196786536882,0.555196818743942,1.5295437734773139,0.8079041874959986,0.7655679439965705,0.5763249414180929,0.6233324081227315
Pp2d1,0.10987876250488554,0.3156200705478019,0.28222185981702375,0.3542019750260395,0.3448118384128364,0.3232313145540215,0.2824542332873871
Ppa1,1.5319756133429026,1.5598262167579429,1.6455809603164964,1.5212593559694354,1.6916629270114156,1.755584420720634,1.8316778445866557
Ppa2,1.6047314694492882,1.5966374804678978,1.6791500622588738,1.5954201288823753,1.5838631817321358,1.7532191475110435,1.5736507777300233
Ppan,1.1844889982068125,1.1452969422439194,1.3142405093375902,1.2138395573647576,1.288966074992116,1.189459489900249,1.2045295847937876
Ppara,0.7721547024472563,1.0776222654139183,0.4454466750930691,0.6733182103409752,0.7931358284499572,1.577798451393905,0.43703317538997255
Ppard,1.571889540587233,1.6027929329935762,1.5076757030387493,1.6835994643770649,1.6517750154060193,1.435023524286041,1.5292552469406864
Pparg,0.29335240958990455,0.7073636886816859,0.348343645378675,1.1735414183538722,0.9563998670818047,0.21856347996872877,0.17374755161899436
Ppargc1a,1.4567554427768337,1.137250409564391,0.6516480831129091,1.4253581792740513,0.7130722071408859,1.8207897818887187,0.510466665480453
Ppargc1b,1.229720546433854,1.5153953755930556,1.0558491857499799,1.4398711072843247,1.0381046508364187,1.0738477837023974,0.915153793038347
Ppat,1.6703325883173332,1.4169468266145004,1.4200923440608457,1.4765942031746733,1.4430889179822957,1.3118995911279292,1.4486739961277926
Ppbp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ppcdc,1.6296104566284255,1.682750716151864,1.7110930837163865,1.760301476825156,1.612778233543771,1.654525176361428,1.6799164949439138
Ppcs,1.003112643242343,1.0818087251387416,1.0957211888820706,0.9787982916246728,0.9570452432100923,0.9748490919518534,1.0574710274357524
Ppdpf,1.4183645212218212,1.2165381416907222,1.4726237143954715,1.2746138674034315,1.370979204449088,1.9603561106468672,1.3774127627085604
Ppef1,0.05326619573140918,0.15412378560541112,0.19449870107156933,0.643366306850197,0.20982711379719937,0.09474324339617365,0.0
Ppef2,0.25540504301369943,0.3990253889539578,0.3938084988266406,0.4417773235670993,0.2756007969562926,0.3876740185964253,0.3481174208743174
Ppfia1,1.9948169502577209,1.9462603685012754,1.9207054258526657,1.9878828179442976,1.9052285695064495,1.8198163593621755,1.8986567706113755
Ppfia2,2.559014003328302,2.508755622879819,2.7804737669487176,2.821494362024302,2.6679969113961373,1.854180269917347,2.8439828104420073
Ppfia3,1.1752572797488134,1.4084653230900854,1.2433644127600432,1.337667732068803,0.9843769519188361,0.82883896051924,1.265214880862646
Ppfia4,0.2623772669638259,0.26826555416270187,0.2446227264479655,0.5969614398276994,0.4572647921533754,0.4257361855029064,0.08435109348457492
Ppfibp1,1.9196011314562267,1.885150471134022,1.7345293121019532,1.94942357846107,2.0117097972530678,1.8798563217980289,1.844767124724885
Ppfibp2,0.782033162736187,0.7799714735926081,1.4584064312510228,0.7190162201968291,1.5236855086521357,1.3779675889799154,0.6714498752544484
Pphln1,1.5280367380653002,1.5703616578743953,1.5225035484012537,1.5450659301548628,1.5331070811996463,1.4200321875433064,1.5767791846043817
Ppia,2.396019680586744,2.114380914618188,2.293932413910638,2.1240124768781126,2.118076260876326,2.8773672113223085,2.2604612998614533
Ppib,1.6447228185154255,1.7064949846269004,1.7665141628175476,1.7498591289518957,1.6844206676689009,2.3856395396445387,1.7694213558523733
Ppic,0.050523835165005665,0.0,0.4416836237766305,0.07629589943325131,0.20044737348439565,0.9935653975070806,0.7264073978961259
Ppid,1.6546084962435976,1.632699922058909,1.705008703383464,1.5909834531803762,1.6603461858819115,1.7037723872431902,1.6714123195501949
Ppie,1.2635442596024935,1.2488075039044704,1.2461789912869514,1.2461498228415229,1.256582193495303,1.3762910828732111,1.2637580860432707
Ppif,0.8118647791716401,0.8306353797226664,0.8122392290161896,0.8319625910682144,0.8246815710763864,1.0981784708214786,0.7714126620093628
Ppifos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ppig,2.1882779260360983,2.1925171047467416,2.165794214768191,2.1788406785670063,2.168430426871559,2.106267993867645,2.1145639385190247
Ppih,1.1447026169718872,1.0909232573356427,1.1711023307356114,1.1043917114086232,1.1208342417951545,1.2199884307683266,1.0770713386915105
Ppihl,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ppil1,0.9991446144887685,0.9047543664803741,0.992219192121441,0.9560395781297619,1.0001601620894252,1.0998527398813907,1.058913096215222
Ppil2,1.6162430349261299,1.7198229139440484,1.6781992522055877,1.6308445846986404,1.6728869792628946,1.668637724005058,1.5847395400878481
Ppil3,1.1941016953233516,1.2550331104725854,1.2816973424644393,1.2997945171353726,1.240581316420701,1.3892132836407736,1.253815601913638
Ppil4,1.788244921668313,1.7985087473019443,1.8707980130943862,1.8368418529926627,1.872167779362092,1.7463354927677004,1.7713847902017394
Ppil6,1.2103166371833856,1.2735922832812538,1.1107035211118401,1.2674338059925365,1.0478655877408374,1.0499421422102078,1.0048295558766291
Ppip5k1,1.869100976485151,2.0032305326277298,1.754112929277399,1.9003545445114107,1.7705710558961882,1.5565240136783194,1.743678953629278
Ppip5k2,1.4998507294007677,1.6845931944669685,1.448060261616142,1.646202840115066,1.4686719951715526,1.5786651080789889,1.4127717246207445
Ppl,1.1917168041865336,1.1239250779038334,0.8957139739882651,1.4454642149421146,1.5075784816979387,1.5914896823697142,1.115222759934777
Ppm1a,1.9665871166625302,1.9108828349973348,2.034882606168009,1.989290691685201,1.901866505639148,1.9997845063264283,1.9242692738344036
Ppm1b,2.093409297050166,2.1048605809188565,1.9530955815402424,2.0895637978559614,2.0141628633803634,1.9490015876871785,2.092091418715965
Ppm1d,1.4688388582158158,1.495674153366057,1.4681160817149084,1.647127070643209,1.5358114654822554,1.410327886081586,1.3955138984214093
Ppm1e,1.7971655754204925,2.359206146085567,2.0253605481410033,1.8592937258327902,2.0495421402030853,1.728369223521752,2.268319709299985
Ppm1f,1.1262386265333264,1.1719908703408008,0.932358841501976,1.1058936007487408,1.0670826212195648,1.0257388185243494,0.9107516172506522
Ppm1g,1.6289249450339909,1.6213993384223127,1.6985470147138788,1.675424527080283,1.6191993217460219,1.5923868026409385,1.6883634867374768
Ppm1h,2.296978686327998,2.256149521833417,2.2464644843570873,2.2015713331024216,2.4471888341052015,2.253907118361284,2.314376145307977
Ppm1j,0.3925297311105997,0.2198119677042598,0.5163999826825788,0.8089253211695564,0.5366817466344236,0.20898546146978358,0.5780882043225255
Ppm1k,1.3373039643539013,1.3642898839629372,1.4204631967694454,1.397435136995914,1.5274850164233231,1.1414253943730364,1.4593266428358953
Ppm1l,2.660075597591433,2.3201560749100416,2.449067791945397,2.4834610896549805,2.4151132596236233,2.092418685641939,2.3581143867477365
Ppm1m,0.5561813579026114,0.671216951633965,0.6107071030068818,0.8004985783646094,0.537162635985251,0.8436430685384491,0.5617869341744997
Ppm1n,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ppme1,2.0574367811188026,1.9983488704860093,1.9984019890582687,2.011203613277533,2.057709966864059,1.9054051791436992,1.99616850539866
Ppnr,0.14840280682799378,0.21296411049214822,0.06326541371003869,0.0,0.31131593213711417,0.5685091324613105,0.21961074551010207
Ppox,1.2867769639145084,1.259993280300416,1.196065436263869,1.2255644850130591,1.2178160700055718,1.2114843077340691,1.1206757762545223
Ppp1ca,1.6609775726531357,1.5026980022198928,1.647590512506085,1.4900871610941353,1.5917777743728732,1.8931732557250374,1.586208725286042
Ppp1cb,2.036036273404678,2.0955487448627803,2.1390625685374087,2.088600794513039,2.1008915572793545,2.2607555445467384,2.067667027927663
Ppp1cc,1.695596492494137,1.6335976867016555,1.7077196319551915,1.564227287445721,1.6538614496405515,1.7847824721321375,1.7054385295441339
Ppp1r10,2.149948809442912,2.094569810136882,2.1153448457272113,2.0697257725205627,2.145773628537347,1.9596210863849874,2.0597546492476355
Ppp1r11,1.639640077708162,1.554210591130988,1.6730823924564553,1.5700404098057859,1.703552177484918,1.803693106126842,1.6697695940585255
Ppp1r12a,2.347450578709142,2.3727271008618995,2.3748977104342455,2.3309089099855966,2.3351309311211668,2.35451789739753,2.494510216359161
Ppp1r12b,2.1950238886107165,2.292059713607088,2.1449724078741497,2.0579958669204315,2.2008253830305256,2.0734322417561355,2.1856026304648237
Ppp1r12c,1.5335761314220593,1.516783794674975,1.6418944818579422,1.564027376937221,1.5643073244760803,1.4945052060824393,1.4315613283990065
Ppp1r13b,1.9213104016931553,1.980936358810963,1.795295698583325,1.903299158993553,2.150138162344801,1.8266132669661803,1.9005691261614674
Ppp1r13l,0.49869677947362256,0.633097921721187,0.39405452955527787,0.48941386044325613,0.3907627567466378,0.7403799243658451,0.37946736007630255
Ppp1r14a,0.7786144931307725,0.8303159256277266,0.9544800385267352,0.630630133024769,1.4464966382383708,0.7304496755245099,0.8609127757395812
Ppp1r14b,1.5003211286362073,1.5456066744047046,1.5425368755128468,1.5691820925969544,1.274558950399606,1.840193885810632,1.3431740288514802
Ppp1r14bl,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ppp1r14c,1.410954185425763,0.39395141360127683,0.27734104482300065,0.6287111468604635,0.2727581382979693,0.7188869207719351,0.327057639013876
Ppp1r14d,0.18622569698610156,0.3941464784046086,0.2400796290122196,0.4474319894150911,0.2437831086785659,0.46150141785477805,0.0
Ppp1r15a,1.6074001927178196,0.9497178690197032,1.2023315564283525,1.4761111204780815,1.0609022902024683,1.0682806968955525,1.0466570796835197
Ppp1r15b,1.193924550678241,1.1062085417305336,1.1462251091277962,1.1263722985705016,1.1858562480060697,1.2160618425095677,1.1007922331688893
Ppp1r16a,1.3910730613645441,1.4246334109449956,1.3122888964608415,1.278004475092445,1.30485746317906,1.1800113999224924,1.3385327508700282
Ppp1r16b,0.5077198512855673,0.5550593093942906,0.7978551560280969,0.5525531671477016,1.110860572244448,0.6057016007323577,0.9546394219542802
Ppp1r17,0.0,0.0,0.0,1.4131670705996389,0.03807197237888798,0.0,0.0
Ppp1r18,0.0,0.0,0.07852045394899262,0.1558630579109783,0.09515126698808553,0.18259935130474209,0.0
Ppp1r18os,0.0,0.0,0.08868713003260131,0.08685938979041355,0.053440648773870156,0.0,0.0
Ppp1r1a,1.147817946631815,0.5882491912772304,0.530818076736857,1.0997808351689693,0.41324583468553794,1.6938541830495037,0.3729151921310798
Ppp1r1b,0.0,0.1852571812382326,0.0,0.0,0.0,0.09645120987130754,0.0
Ppp1r1c,0.0,0.4452506445248188,0.1327930412692511,0.0,0.09286192890683702,0.0716837326974845,0.0
Ppp1r2,1.9445074426249047,1.9227058562295825,1.9588863697887182,1.853013984102471,1.9878867137239096,2.124700865238354,2.0633617316697013
Ppp1r21,1.6836459178506147,1.7494556051618222,1.7475574795734319,1.6423006377397138,1.7832837084185387,1.7870682392885082,1.740501310360913
Ppp1r26,0.7509159340023572,0.8135392442870404,0.8773274780210525,0.8304698830183905,0.8259683775108471,0.8925931956943138,0.7370387364150341
Ppp1r27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ppp1r35,1.0131398278621766,0.9636402302790549,1.0648078432009085,0.9559226033505831,0.9501203189188119,1.1527856532103455,1.0148636908982125
Ppp1r36,0.13659784788582152,0.22051841491320667,0.08982054920139484,0.2801665206926757,0.12456719089431653,0.6896992125836289,0.0
Ppp1r36dn,0.0,0.0,0.24877185633771534,0.0,0.15245522989928706,0.0,0.0
Ppp1r37,1.6683624177289058,1.640333775691911,1.6463477846773429,1.6517825886029271,1.6631527935114083,1.6064909639844407,1.616545252016857
Ppp1r3a,0.7179679516036113,0.2708310064630155,0.21355638858662532,0.21422739721496584,0.24246020179106248,0.26045515240018724,0.23329414455501557
Ppp1r3b,0.2595300341349809,0.2839927602835971,0.3551887282661217,0.15307093875782093,0.47342985391615156,0.48101722090956706,0.8918125033167854
Ppp1r3c,0.39017221454657314,0.10622497732016942,0.2588957573195776,0.2935955054655952,0.6033567438559054,0.5025131342644236,0.476841912559844
Ppp1r3d,0.0,0.11636065171902918,0.13081441653105474,0.2082878177772718,0.05462757229835099,0.5217346457161463,0.0
Ppp1r3e,0.8381916006565706,0.8312307628454768,0.787835253378529,0.8983651973259156,0.7452305077248973,0.8558905704342845,0.800829064217084
Ppp1r3f,0.28984838455906314,0.4832378608701736,0.2453589573957308,0.2935955054655952,0.2541839278955947,0.1914629910532093,0.0
Ppp1r3g,0.0,0.0,0.0,0.0,0.1963410546830904,0.0,0.0
Ppp1r42,1.0699185472346495,1.0025137714997996,0.8992874016897259,1.1161246947549122,0.783762645603521,0.3470935333757457,0.9019770137720666
Ppp1r7,1.3578405896041845,1.391497956019448,1.4364902993623387,1.4138879175160308,1.3958563618146798,1.4948959257105185,1.3760860626090983
Ppp1r8,1.257545504809249,1.3893644534682277,1.2823950561600057,1.3169696912524052,1.2687361087277567,1.2065443740601196,1.2873964438933283
Ppp1r9a,2.533601489689247,2.3468233212099667,2.418058992693527,2.3419475789165602,2.389363564738544,2.4655378131512067,2.45000995829462
Ppp1r9b,1.4470366485575445,1.299050784739038,1.2421018954106113,1.3747949160486486,1.3149288600433877,1.5901500923458078,1.2075316099305708
Ppp2ca,1.9102639267595751,1.922868976434779,1.9598970208623134,1.9181258150788465,1.9081452457464714,2.01605489694014,1.9634821590608618
Ppp2cb,1.5269845024577868,1.455125592434734,1.4485779910112446,1.4487135245779676,1.444779477408564,1.6441041534138068,1.42297677755746
Ppp2r1a,1.6408222640998282,1.5777569069978676,1.6084048152055126,1.5425177419260347,1.5597261809894578,1.8293118446876688,1.636084984726724
Ppp2r1b,1.4074559809166955,1.338769444705115,1.3703704998391737,1.4133438847394717,1.3835521818716745,1.2831812134302596,1.3309400396597724
Ppp2r2a,1.932549695866903,2.092424980175145,2.0017876236454697,1.9141433229924805,1.9897986038448714,2.0331055822044855,2.1433884680566813
Ppp2r2b,1.7765782960846577,2.7413864838247735,2.1746529989387313,1.8263755330216842,2.538463490708561,2.8862739125297994,2.830150340320064
Ppp2r2c,1.6618869261101576,2.079822858446742,1.6719119072226492,1.6870511581678305,1.6130790003446813,1.1134801415995592,1.559462290283954
Ppp2r2cos,0.0,0.0,0.01894822351431416,0.0,0.026680828080457172,0.0,0.0
Ppp2r2d,1.6785749722506005,1.735045580169944,1.7422885084708608,1.6773262823999173,1.7841954155217965,1.7109074653910556,1.6579584615430802
Ppp2r3a,2.03519201471079,2.233339180649291,1.9373051033760649,1.909203367515601,2.0548412750094234,2.1314544228296817,1.8553400722787523
Ppp2r3c,1.4922825708109992,1.5115927655376988,1.5214081598847533,1.5065062446919248,1.47015370921114,1.468375938694687,1.525140791654972
Ppp2r3d,1.4278191485554677,1.4279874520069218,1.4060695212324417,1.4142563959786585,1.3663127519621645,1.4681646845330079,1.3762817459583294
Ppp2r5a,2.00751306503841,1.6217481043251616,1.8194229696369193,1.9922450666506701,1.7327387750634742,2.0249593957739167,1.826167931621395
Ppp2r5b,1.1176486336394262,1.2514452289544904,1.2091680762307737,1.2783735590518357,1.0832284511505617,1.2443382994840664,1.1302120594448626
Ppp2r5c,2.1218952156398188,2.2406253387283286,2.189706426839087,2.1263977881413645,2.158195819307977,2.02093852928642,2.187210661380343
Ppp2r5d,1.0679557431248077,1.1166966278829036,1.114996984642348,1.1118384927225662,1.1782340993357165,1.191055017755084,1.1894943095871224
Ppp2r5e,2.0865403813546726,2.168152644318708,2.1123979099204107,2.1056267204122094,2.0918917942032347,2.018237667856307,2.165482008245686
Ppp3ca,2.7638149271759,2.7293630742671504,2.737583819386775,2.662205781130587,2.7182073367371626,2.5162964681440543,2.7640252536088097
